time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
15.45,0.0002,-0.0379,0.1227,0.0055,0.0689,0.0876,0.0745,0.1262
15.5,-0.0135,-0.0303,0.1288,0.0024,0.072,0.0891,0.0745,0.1247
15.55,-0.0089,-0.0318,0.1318,0.0009,0.072,0.0876,0.0715,0.1262
15.6,-0.0074,-0.0288,0.1318,-0.0097,0.0644,0.083,0.073,0.1172
15.65,0.0062,-0.0288,0.1242,0.0024,0.0705,0.0906,0.067,0.1247
15.7,0.0032,-0.0212,0.1258,0.0009,0.0644,0.0861,0.07,0.1278
15.75,-0.0044,-0.0288,0.1197,0.0039,0.0705,0.0906,0.073,0.1293
15.8,0.0092,-0.0258,0.1258,0.0085,0.0765,0.0891,0.0685,0.1338
15.85,0.0002,-0.0303,0.1152,-0.0006,0.0614,0.08,0.0685,0.1278
15.9,0.0017,-0.0303,0.1242,0.0055,0.072,0.0876,0.0745,0.1384
15.95,-0.0105,-0.0288,0.1303,0.007,0.075,0.0861,0.0745,0.1353
16.0,0.0168,-0.0379,0.1273,0.0115,0.0629,0.0845,0.0715,0.1308
16.05,0.0017,-0.0439,0.1288,0.013,0.0705,0.0891,0.0715,0.1308
16.1,0.0062,-0.0348,0.1152,0.013,0.0765,0.0861,0.0715,0.1293
16.15,0.0017,-0.0364,0.1242,0.007,0.0735,0.083,0.0761,0.1217
16.2,0.0017,-0.0318,0.1212,0.0055,0.0674,0.0876,0.0745,0.1308
16.25,-0.015,-0.0394,0.1182,-0.0006,0.0705,0.0861,0.073,0.1323
16.3,-0.0059,-0.0273,0.1273,0.0039,0.0705,0.0861,0.0791,0.1262
16.35,-0.0089,-0.0288,0.1212,-0.0142,0.0735,0.0952,0.0715,0.1353
16.4,-0.0089,-0.0485,0.1333,-0.0112,0.0659,0.0876,0.073,0.1308
16.45,0.0092,-0.0318,0.1227,0.0085,0.075,0.0906,0.07,0.1338
16.5,-0.0195,-0.0288,0.1288,0.0009,0.072,0.0815,0.07,0.1368
16.55,-0.0165,-0.0303,0.1348,0.01,0.0735,0.0876,0.0761,0.1293
16.6,-0.0029,-0.0333,0.1258,0.0115,0.0689,0.0876,0.073,0.1308
16.65,0.0092,-0.0258,0.1152,0.01,0.072,0.0876,0.0745,0.1262
16.7,0.0017,-0.0258,0.1288,-0.0067,0.0735,0.0967,0.0821,0.1172
16.75,-0.018,-0.0348,0.1121,0.01,0.075,0.0876,0.073,0.1247
16.8,-0.0014,-0.0303,0.1258,0.0085,0.075,0.0906,0.0761,0.1278
16.85,-0.0059,-0.0242,0.1212,0.0024,0.072,0.083,0.0791,0.1247
16.9,-0.0059,-0.0333,0.1197,-0.0036,0.072,0.0921,0.0761,0.1353
16.95,0.0032,-0.0273,0.1212,0.0055,0.0765,0.0876,0.0791,0.1262
17.0,-0.0089,-0.0409,0.1348,0.0115,0.078,0.0861,0.0791,0.1217
17.05,-0.0029,-0.0364,0.1258,0.0176,0.0735,0.0921,0.073,0.1278
17.1,-0.0029,-0.0379,0.1242,0.0039,0.072,0.0845,0.0836,0.1384
17.15,0.0032,-0.0409,0.1273,0.013,0.0674,0.0906,0.073,0.1323
17.2,-0.0014,-0.0288,0.1106,-0.0006,0.0644,0.0815,0.07,0.1353
17.25,0.0002,-0.0227,0.1091,-0.0021,0.0659,0.0785,0.0761,0.1232
17.3,0.0168,-0.0303,0.1136,0.0115,0.0705,0.0876,0.073,0.1278
17.35,0.0017,-0.0409,0.1288,-0.0036,0.0689,0.083,0.0745,0.1338
17.4,0.0047,-0.0318,0.1227,0.0085,0.0735,0.0921,0.0745,0.1399
17.45,-0.012,-0.0348,0.1227,-0.0052,0.0659,0.083,0.073,0.1414
17.5,-0.0059,-0.0379,0.1212,-0.0006,0.0674,0.0876,0.073,0.1368
17.55,-0.0271,-0.0318,0.1152,0.0055,0.072,0.0891,0.0715,0.1293
17.6,-0.0074,-0.0364,0.1242,0.0055,0.0765,0.0967,0.0715,0.1368
17.65,-0.015,-0.0333,0.1303,0.0055,0.0765,0.0876,0.07,0.1262
17.7,0.0244,-0.0303,0.1258,0.01,0.075,0.0815,0.073,0.1308
17.75,0.0123,-0.0455,0.1303,0.0024,0.0674,0.083,0.0745,0.1278
17.8,0.0077,-0.047,0.1379,0.0161,0.0765,0.0861,0.0745,0.1399
17.85,-0.0044,-0.0379,0.1303,0.0039,0.0598,0.0891,0.0745,0.1368
17.9,-0.012,-0.0394,0.1106,-0.0006,0.0644,0.0921,0.0715,0.1308
17.95,0.0002,-0.0303,0.1167,0.0039,0.0674,0.083,0.0715,0.1247
18.0,-0.0195,-0.0409,0.1364,0.0115,0.0826,0.0876,0.0745,0.1308
18.05,0.0123,-0.0348,0.1242,0.0236,0.072,0.0921,0.0761,0.1308
18.1,-0.0014,-0.0303,0.1242,0.0024,0.0689,0.0845,0.0745,0.1278
18.15,-0.0014,-0.0288,0.1318,0.0145,0.0674,0.0876,0.0776,0.1232
18.2,0.0032,-0.0409,0.1197,0.007,0.0689,0.0861,0.0715,0.1156
18.25,0.0032,-0.0364,0.1197,0.0039,0.0735,0.0876,0.073,0.1293
18.3,0.0002,-0.0273,0.1212,0.0085,0.0674,0.0936,0.0836,0.1278
18.35,-0.015,-0.0394,0.1258,0.0115,0.0705,0.0936,0.0715,0.1293
18.4,-0.0241,-0.0348,0.1273,-0.0082,0.0689,0.0861,0.0806,0.1262
18.45,0.0062,-0.0333,0.1318,0.0024,0.0629,0.0921,0.07,0.1293
18.5,-0.0029,-0.0288,0.1288,0.0055,0.0705,0.0861,0.0745,0.1308
18.55,0.0108,-0.0318,0.1182,0.0161,0.0614,0.0876,0.0715,0.1202
18.6,0.0032,-0.0379,0.1091,-0.0021,0.0659,0.0845,0.0745,0.1141
18.65,0.0077,-0.0333,0.1227,-0.0052,0.075,0.0891,0.0761,0.1278
18.7,-0.0105,-0.0394,0.1212,0.0085,0.0765,0.0952,0.0685,0.1262
18.75,-0.0135,-0.0379,0.1197,0.0055,0.0705,0.0876,0.0761,0.1384
18.8,-0.0014,-0.0288,0.1182,0.007,0.0689,0.0876,0.0745,0.1293
18.85,-0.0014,-0.0364,0.1212,0.0085,0.0659,0.0891,0.0715,0.1232
18.9,-0.0089,-0.0333,0.1106,0.0024,0.075,0.083,0.0761,0.1323
18.95,-0.0059,-0.0303,0.1364,0.0358,0.0871,0.0891,0.0867,0.1232
19.0,-0.0074,-0.0318,0.1152,0.0055,0.075,0.0921,0.0791,0.1278
19.05,0.0077,-0.0439,0.1212,0.0055,0.0659,0.0921,0.0745,0.1278
19.1,0.0108,-0.0258,0.1091,0.0115,0.0705,0.0876,0.073,0.1338
19.15,-0.0059,-0.0424,0.1091,0.0176,0.072,0.0936,0.0791,0.1278
19.2,-0.0029,-0.0227,0.1167,0.0115,0.072,0.0861,0.0745,0.1308
19.25,0.0077,-0.0394,0.1091,-0.0052,0.0689,0.083,0.0761,0.1338
19.3,-0.0029,-0.0379,0.1273,0.0085,0.072,0.083,0.0745,0.1308
19.35,-0.0135,-0.0394,0.1227,0.0055,0.0689,0.0891,0.0761,0.1308
19.4,0.0032,-0.0273,0.1364,0.0115,0.0705,0.0982,0.0745,0.1368
19.45,-0.012,-0.0333,0.1303,0.0085,0.0689,0.0891,0.0745,0.1247
19.5,-0.0165,-0.0318,0.1258,0.0009,0.075,0.0921,0.0685,0.1353
19.55,-0.0135,-0.0167,0.1136,0.0145,0.075,0.0861,0.067,0.1323
19.6,0.0032,-0.0439,0.1227,0.0055,0.0705,0.0876,0.0685,0.1308
19.65,0.0017,-0.0273,0.1212,0.007,0.0735,0.0876,0.0806,0.1308
19.7,0.0062,-0.0318,0.1227,0.0039,0.0674,0.0876,0.0745,0.1308
19.75,-0.0029,-0.0288,0.1288,-0.0021,0.072,0.0876,0.0761,0.1308
19.8,-0.0044,-0.0288,0.1303,0.0024,0.0644,0.0861,0.0761,0.1308
19.85,0.0017,-0.0394,0.1197,0.013,0.078,0.0876,0.0715,0.1353
19.9,0.0077,-0.0288,0.1152,0.0039,0.0659,0.0861,0.073,0.1262
19.95,0.0123,-0.0333,0.1348,0.0161,0.0765,0.0891,0.0761,0.1262
20.0,0.0108,-0.0273,0.1136,0.0055,0.0644,0.0876,0.0715,0.1247
20.05,0.0032,-0.0303,0.1303,0.007,0.075,0.0936,0.0761,0.1202
20.1,0.0047,-0.0242,0.1197,0.01,0.0705,0.0815,0.07,0.1232
20.15,0.032,-0.0348,0.1076,0.0115,0.0674,0.0861,0.067,0.1247
20.2,0.0062,-0.0242,0.1515,0.007,0.0735,0.0891,0.073,0.1293
20.25,-0.0089,-0.0333,0.1227,0.0115,0.0735,0.0876,0.073,0.1293
20.3,0.0032,-0.0303,0.1273,0.013,0.0705,0.083,0.073,0.1278
20.35,0.0047,-0.0288,0.1318,0.0115,0.0735,0.0936,0.0745,0.1338
20.4,0.0047,-0.0303,0.1379,0.007,0.0705,0.0845,0.07,0.1278
20.45,-0.0074,-0.0318,0.1182,0.0055,0.078,0.0967,0.0776,0.1368
20.5,-0.0044,-0.0379,0.1136,0.0039,0.0705,0.0921,0.0761,0.1338
20.55,0.0047,-0.0364,0.1121,0.0206,0.0689,0.0906,0.07,0.1384
20.6,0.0062,-0.0303,0.1197,0.0221,0.0735,0.0876,0.0745,0.1262
20.65,0.0123,-0.0318,0.1303,0.0085,0.075,0.0845,0.07,0.1323
20.7,0.0168,-0.0379,0.1106,0.0039,0.0614,0.0891,0.0685,0.1323
20.75,0.0138,-0.0394,0.1242,0.01,0.0659,0.0861,0.0791,0.1353
20.8,-0.0135,-0.0288,0.1212,0.0039,0.0705,0.0861,0.0715,0.1323
20.85,0.0108,-0.0318,0.1288,-0.0067,0.072,0.0906,0.0806,0.1308
20.9,0.0017,-0.0288,0.1288,-0.0036,0.0689,0.0891,0.0715,0.1399
20.95,0.0047,-0.0318,0.1212,0.0039,0.0659,0.0906,0.0745,0.1353
21.0,0.0092,-0.0318,0.1121,-0.0006,0.0705,0.0845,0.0761,0.1338
21.05,-0.0029,-0.0303,0.1273,0.0024,0.0705,0.0845,0.0776,0.1293
21.1,0.0108,-0.0333,0.1227,0.0039,0.072,0.0952,0.073,0.1323
21.15,0.0062,-0.0303,0.1258,0.007,0.0644,0.0891,0.0821,0.1338
21.2,-0.0014,-0.0318,0.1303,0.0039,0.0644,0.0891,0.0745,0.1262
21.25,0.0092,-0.0394,0.1258,0.0055,0.072,0.0906,0.07,0.1262
21.3,0.0032,-0.0333,0.1152,0.0115,0.0705,0.0921,0.0867,0.1308
21.35,-0.015,-0.0318,0.1273,0.0039,0.0765,0.0861,0.0791,0.1323
21.4,0.0002,-0.0303,0.1136,-0.0052,0.0629,0.1042,0.0745,0.1384
21.45,-0.0089,-0.0333,0.1197,0.0039,0.0689,0.0876,0.0745,0.1323
21.5,0.0259,-0.0379,0.1182,0.0191,0.0644,0.0861,0.0715,0.1262
21.55,0.0077,-0.0288,0.1167,-0.0052,0.0705,0.0891,0.0836,0.1232
21.6,0.0214,-0.0333,0.1167,0.007,0.0674,0.0936,0.0745,0.1323
21.65,0.0198,-0.0258,0.1227,0.0039,0.072,0.0921,0.067,0.1323
21.7,-0.0029,-0.0348,0.1242,0.0085,0.075,0.0891,0.0867,0.1414
21.75,-0.012,-0.0364,0.1258,0.013,0.0856,0.0906,0.0776,0.1232
21.8,0.0077,-0.0288,0.1242,0.013,0.0795,0.0845,0.0761,0.1172
21.85,-0.0044,-0.0379,0.1182,0.007,0.0705,0.0891,0.0791,0.1172
21.9,0.0017,-0.0394,0.1227,0.007,0.0735,0.0921,0.0745,0.1414
21.95,0.0092,-0.0409,0.1318,0.0085,0.072,0.0997,0.0745,0.1384
22.0,-0.012,-0.0394,0.1167,0.0085,0.0765,0.0861,0.0836,0.1308
22.05,0.0183,-0.0258,0.1076,0.0221,0.078,0.083,0.073,0.1293
22.1,-0.0105,-0.0364,0.1288,0.01,0.0735,0.0891,0.073,0.1353
22.15,0.0032,-0.0364,0.1197,0.013,0.0765,0.0876,0.0715,0.1368
22.2,-0.0044,-0.0333,0.1136,0.0055,0.0659,0.0876,0.0791,0.1278
22.25,-0.0074,-0.0333,0.1288,0.007,0.0689,0.0861,0.0867,0.1262
22.3,-0.015,-0.0318,0.1136,0.0024,0.0674,0.0967,0.073,0.1338
22.35,0.0032,-0.0333,0.1258,0.0145,0.0705,0.0861,0.0685,0.1399
22.4,-0.0029,-0.0288,0.1167,0.0145,0.0735,0.0906,0.0745,0.1323
22.45,0.0077,-0.0273,0.1076,0.007,0.0735,0.0845,0.073,0.1323
22.5,0.0092,-0.0273,0.1167,0.0085,0.0705,0.0815,0.073,0.1293
22.55,-0.0044,-0.0258,0.1227,0.0039,0.0705,0.0891,0.0685,0.1308
22.6,0.0002,-0.0288,0.1197,0.007,0.0735,0.0785,0.0715,0.1414
22.65,-0.0074,-0.0318,0.1288,0.0145,0.072,0.0876,0.0715,0.1353
22.7,0.0092,-0.0333,0.1167,0.0055,0.0644,0.08,0.07,0.1293
22.75,0.0017,-0.0364,0.1333,0.0145,0.078,0.0906,0.073,0.1278
22.8,-0.0089,-0.0348,0.1227,0.0024,0.0735,0.0921,0.0745,0.1308
22.85,-0.0029,-0.0333,0.1121,0.0161,0.0811,0.0845,0.0761,0.1247
22.9,0.0002,-0.0273,0.1333,0.0085,0.0795,0.0906,0.0745,0.1262
22.95,-0.0059,-0.0333,0.1076,0.0039,0.072,0.0845,0.0745,0.1293
23.0,-0.0089,-0.0303,0.1273,0.0206,0.0826,0.0861,0.0761,0.1278
23.05,0.0032,-0.0318,0.1227,0.0145,0.0765,0.0891,0.0761,0.1172
23.1,0.0032,-0.0288,0.1212,0.0009,0.075,0.0891,0.0761,0.1308
23.15,-0.0029,-0.0212,0.1227,0.0039,0.0765,0.0936,0.0791,0.1293
23.2,0.0017,-0.0273,0.1227,0.0039,0.0674,0.0845,0.0745,0.1293
23.25,0.0198,-0.0348,0.1212,0.0085,0.0659,0.0921,0.07,0.1368
23.3,0.0017,-0.0318,0.1227,0.01,0.0674,0.0861,0.073,0.1262
23.35,0.0138,-0.0288,0.1091,0.0145,0.0735,0.0861,0.07,0.1399
23.4,0.0062,-0.0394,0.1106,0.0039,0.0674,0.0861,0.0761,0.1308
23.45,0.0138,-0.047,0.1212,0.0055,0.072,0.0739,0.0776,0.1293
23.5,-0.0029,-0.0303,0.1288,-0.0006,0.0795,0.0906,0.07,0.1293
23.55,-0.0014,-0.0424,0.1212,-0.0006,0.0659,0.0876,0.073,0.1278
23.6,-0.0135,-0.0364,0.1227,0.0009,0.0795,0.0936,0.0715,0.1187
23.65,-0.0089,-0.0348,0.1258,0.0024,0.0811,0.0891,0.0776,0.1187
23.7,-0.0029,-0.0348,0.1,0.0039,0.0735,0.0876,0.0761,0.1247
23.75,0.0032,-0.0288,0.1106,0.0145,0.072,0.0861,0.0715,0.1278
23.8,-0.015,-0.0348,0.1167,-0.0036,0.0795,0.0952,0.0761,0.1384
23.85,0.0062,-0.0348,0.1348,-0.0082,0.0674,0.0906,0.07,0.1293
23.9,-0.0362,-0.0379,0.1227,0.007,0.0735,0.0845,0.0745,0.1323
23.95,-0.0074,-0.0394,0.1121,0.0039,0.0689,0.0876,0.0761,0.1278
24.0,-0.0059,-0.0273,0.1152,0.0055,0.0765,0.0906,0.0806,0.1232
24.05,-0.0029,-0.0379,0.1197,0.0039,0.0674,0.0921,0.0745,0.1293
24.1,0.0138,-0.0409,0.1258,0.0115,0.0644,0.083,0.0806,0.1278
24.15,0.0108,-0.0409,0.1242,0.013,0.072,0.0936,0.0791,0.1278
24.2,-0.015,-0.0364,0.1197,0.0039,0.0674,0.0906,0.073,0.1262
24.25,0.0274,-0.0379,0.1379,0.0161,0.0705,0.0876,0.0745,0.1262
24.3,0.0092,-0.0348,0.1288,0.007,0.0689,0.0891,0.0715,0.1338
24.35,-0.0074,-0.0273,0.1288,0.0115,0.0705,0.0891,0.0715,0.1217
24.4,0.0077,-0.0333,0.1152,0.0024,0.0705,0.0861,0.0745,0.1293
24.45,0.035,-0.0212,0.1303,0.0267,0.0735,0.0845,0.0655,0.1217
24.5,0.0002,-0.0288,0.1136,-0.0021,0.0629,0.0861,0.0852,0.1262
24.55,0.0032,-0.0333,0.1152,0.0024,0.0659,0.0876,0.0745,0.1293
24.6,-0.0014,-0.0318,0.1227,0.0055,0.072,0.0785,0.07,0.1247
24.65,0.0047,-0.0333,0.1227,0.0009,0.0674,0.0861,0.07,0.1232
24.7,0.0214,-0.0333,0.1167,0.0039,0.072,0.0876,0.07,0.1262
24.75,0.0123,-0.0273,0.1152,-0.0173,0.0614,0.083,0.073,0.1429
24.8,0.0077,-0.05,0.1273,0.0085,0.0689,0.0876,0.0761,0.1293
24.85,-0.012,-0.0333,0.1197,0.0039,0.0689,0.0845,0.073,0.1202
24.9,0.0032,-0.0394,0.1212,0.0221,0.0689,0.0876,0.0806,0.1308
24.95,0.0017,-0.0364,0.1182,0.013,0.072,0.0891,0.0715,0.1338
25.0,-0.0211,-0.0348,0.1348,0.0085,0.0735,0.0845,0.0745,0.1338
25.05,0.0017,-0.0409,0.1136,-0.0052,0.0598,0.0785,0.073,0.1399
25.1,0.0092,-0.0333,0.1242,0.007,0.0705,0.083,0.073,0.1278
25.15,-0.0256,-0.0379,0.1258,0.0024,0.072,0.0876,0.0745,0.1384
25.2,0.0153,-0.0409,0.1303,0.0206,0.0765,0.0952,0.07,0.1262
25.25,0.0198,-0.0364,0.1348,0.007,0.072,0.0876,0.073,0.1353
25.3,0.0092,-0.0318,0.1303,0.0161,0.0689,0.0952,0.0745,0.1217
25.35,-0.0044,-0.0424,0.1273,-0.0021,0.072,0.0861,0.0715,0.1262
25.4,0.0017,-0.0364,0.1242,-0.0052,0.0674,0.0891,0.0685,0.1338
25.45,0.0017,-0.0394,0.1485,0.0161,0.072,0.0891,0.073,0.1308
25.5,-0.0044,-0.0348,0.1212,0.0009,0.0674,0.0861,0.0685,0.1217
25.55,0.0032,-0.0318,0.1348,0.007,0.0659,0.0845,0.0715,0.1323
25.6,0.0092,-0.0288,0.1303,0.0115,0.0735,0.0936,0.0791,0.1308
25.65,-0.0135,-0.0303,0.1227,0.01,0.0735,0.0845,0.0715,0.1232
25.7,-0.0059,-0.0318,0.1212,0.0024,0.0735,0.0876,0.0791,0.1141
25.75,0.0002,-0.0348,0.1152,0.013,0.0735,0.0967,0.0806,0.1262
25.8,0.0047,-0.0318,0.1242,0.0024,0.0705,0.0906,0.0745,0.1247
25.85,0.0017,-0.0394,0.1167,0.013,0.075,0.0815,0.0791,0.1217
25.9,0.0002,-0.0409,0.1167,0.0039,0.0659,0.0936,0.0776,0.1262
25.95,0.0062,-0.0394,0.1212,-0.0036,0.0705,0.0982,0.0791,0.1338
26.0,-0.0059,-0.0318,0.1061,0.007,0.0689,0.0906,0.0761,0.1262
26.05,-0.0059,-0.0333,0.1182,0.0055,0.0735,0.0861,0.073,0.1232
26.1,0.0002,-0.0409,0.1364,0.0055,0.075,0.0952,0.0685,0.1293
26.15,-0.0014,-0.0333,0.1212,0.0085,0.0705,0.0906,0.073,0.1293
26.2,0.0198,-0.0379,0.1273,-0.0006,0.072,0.0906,0.073,0.1308
26.25,0.0123,-0.0439,0.1197,0.0206,0.0705,0.0921,0.0821,0.1323
26.3,0.0092,-0.0424,0.1288,-0.0006,0.0689,0.0861,0.0745,0.1338
26.35,0.0289,-0.047,0.1167,0.0221,0.0689,0.0876,0.0745,0.1232
26.4,0.0032,-0.0455,0.1136,0.0055,0.0689,0.0861,0.0776,0.1202
26.45,0.0092,-0.0394,0.1106,0.007,0.072,0.0906,0.073,0.1399
26.5,0.0108,-0.0364,0.1182,-0.0006,0.0705,0.0891,0.0761,0.1368
26.55,0.0108,-0.0455,0.1273,0.0145,0.0689,0.077,0.0745,0.1232
26.6,-0.0059,-0.0303,0.1318,0.0024,0.0735,0.0921,0.0715,0.1308
26.65,-0.0135,-0.0364,0.1273,-0.0021,0.072,0.0967,0.0821,0.1247
26.7,-0.0195,-0.0394,0.1273,0.0055,0.075,0.083,0.073,0.1232
26.75,0.0032,-0.0364,0.1182,0.0024,0.0705,0.0876,0.0745,0.1262
26.8,0.0077,-0.0348,0.1227,0.0085,0.0614,0.0785,0.073,0.1308
26.85,-0.0105,-0.0379,0.1182,0.0115,0.0735,0.0891,0.0806,0.1308
26.9,-0.0165,-0.0348,0.1242,0.0039,0.0659,0.08,0.0776,0.1338
26.95,0.0002,-0.0394,0.1167,0.0024,0.0735,0.0845,0.067,0.1353
27.0,-0.0074,-0.0348,0.1106,0.0191,0.0705,0.083,0.0685,0.1353
27.05,-0.0089,-0.0348,0.1121,0.0039,0.078,0.0861,0.067,0.1232
27.1,-0.0014,-0.0379,0.1227,0.01,0.078,0.0906,0.0791,0.1232
27.15,0.0259,-0.0318,0.1288,0.0055,0.0689,0.0724,0.0715,0.1278
27.2,0.0077,-0.0303,0.1136,0.0085,0.0705,0.0906,0.0745,0.1247
27.25,0.0017,-0.0318,0.1258,0.0039,0.0674,0.0876,0.073,0.1217
27.3,0.0214,-0.0455,0.1167,0.0297,0.0735,0.0861,0.07,0.1262
27.35,0.0032,-0.0394,0.1167,0.0009,0.0705,0.0876,0.073,0.1232
27.4,-0.0014,-0.0288,0.1197,0.0039,0.072,0.0815,0.0745,0.1308
27.45,-0.0044,-0.0379,0.1061,0.0039,0.0705,0.0861,0.0745,0.1217
27.5,-0.0135,-0.0364,0.1258,0.0145,0.072,0.0936,0.0761,0.1278
27.55,0.0047,-0.0318,0.1091,0.0009,0.075,0.083,0.0761,0.1278
27.6,-0.0089,-0.0303,0.1182,-0.0006,0.0735,0.0906,0.0806,0.1278
27.65,-0.0089,-0.0379,0.1152,0.013,0.0689,0.0906,0.0745,0.1247
27.7,0.0017,-0.0409,0.1136,0.0009,0.0689,0.0891,0.0715,0.1293
27.75,0.0108,-0.0424,0.1227,0.0024,0.0705,0.0815,0.0761,0.1308
27.8,-0.0029,-0.0424,0.1242,0.0085,0.0689,0.0891,0.07,0.1414
27.85,0.0002,-0.0409,0.1227,0.0252,0.0856,0.0876,0.073,0.1353
27.9,-0.0044,-0.0364,0.1258,0.0115,0.0765,0.0921,0.07,0.1353
27.95,0.0168,-0.0409,0.1258,0.0176,0.0705,0.0861,0.073,0.1338
28.0,-0.0044,-0.0424,0.1197,0.0085,0.0735,0.0845,0.0715,0.1353
28.05,0.0032,-0.0348,0.1273,0.01,0.075,0.083,0.067,0.1293
28.1,0.0153,-0.0348,0.1212,0.0055,0.0689,0.0845,0.0685,0.1323
28.15,0.0032,-0.0288,0.1318,0.0039,0.0629,0.083,0.0715,0.1338
28.2,0.0002,-0.0303,0.1288,0.0055,0.0705,0.0876,0.0715,0.1232
28.25,0.0062,-0.0379,0.1273,0.0191,0.0765,0.0861,0.0655,0.1247
28.3,0.0244,-0.0288,0.1288,0.0055,0.0705,0.08,0.0761,0.1323
28.35,0.0002,-0.0273,0.1318,0.0055,0.0644,0.0861,0.0685,0.1323
28.4,-0.012,-0.0212,0.1348,-0.0021,0.0659,0.0861,0.07,0.1338
28.45,0.0002,-0.0318,0.1318,0.007,0.0644,0.0876,0.0791,0.1459
28.5,0.0077,-0.0288,0.1152,0.0221,0.0614,0.0845,0.07,0.1414
28.55,-0.012,-0.0333,0.1227,0.0085,0.0705,0.0861,0.0761,0.1232
28.6,-0.0074,-0.0333,0.1273,-0.0021,0.0689,0.0876,0.0761,0.1338
28.65,0.0032,-0.0258,0.1227,0.007,0.0674,0.0891,0.0745,0.1308
28.7,0.0047,-0.0303,0.1333,0.0055,0.072,0.0861,0.0776,0.1338
28.75,0.0017,-0.0288,0.1197,0.0145,0.0659,0.0861,0.0715,0.1156
28.8,0.0077,-0.0318,0.1121,0.01,0.072,0.0861,0.0715,0.1308
28.85,0.0017,-0.0303,0.1167,0.01,0.0795,0.0936,0.073,0.1293
28.9,0.0229,-0.0348,0.1258,0.007,0.072,0.0891,0.07,0.1338
28.95,-0.0044,-0.0364,0.1091,-0.0127,0.0629,0.0861,0.0745,0.1247
29.0,0.0077,-0.0394,0.1258,0.01,0.0689,0.0936,0.0761,0.1247
29.05,0.0002,-0.0348,0.1258,0.0024,0.0659,0.083,0.0715,0.1323
29.1,-0.0029,-0.0348,0.1045,-0.0021,0.0644,0.0952,0.0745,0.1217
29.15,0.0032,-0.0212,0.1182,0.0055,0.0705,0.083,0.0715,0.1262
29.2,-0.0014,-0.0394,0.1333,0.0176,0.1008,0.1073,0.07,0.1247
29.25,0.0138,-0.0439,0.1303,0.0009,0.0735,0.0861,0.0685,0.1308
29.3,0.0002,-0.0394,0.1182,0.013,0.0735,0.0906,0.067,0.1232
29.35,0.0456,-0.0424,0.1318,0.0055,0.0644,0.0891,0.0715,0.1262
29.4,-0.0044,-0.0409,0.1258,0.0055,0.0765,0.0876,0.067,0.1202
29.45,0.0002,-0.0394,0.1167,0.0115,0.0735,0.0921,0.07,0.1232
29.5,-0.0014,-0.0318,0.1121,0.0085,0.0644,0.0876,0.0821,0.1308
29.55,-0.0135,-0.0348,0.1242,0.0039,0.0735,0.083,0.073,0.1278
29.6,-0.012,-0.0409,0.1197,0.0039,0.0689,0.0921,0.0745,0.1262
29.65,-0.0074,-0.0379,0.1197,-0.0067,0.0735,0.0815,0.073,0.1262
29.7,-0.0029,-0.0303,0.1212,0.007,0.0765,0.0891,0.0745,0.1217
29.75,-0.0029,-0.0273,0.1212,0.0055,0.072,0.0876,0.0745,0.1293
29.8,0.0002,-0.0288,0.1167,0.0085,0.0689,0.0906,0.0745,0.1262
29.85,-0.0029,-0.0288,0.1197,0.0024,0.0735,0.0876,0.0715,0.1323
29.9,-0.0044,-0.0333,0.1258,0.01,0.072,0.0861,0.0791,0.1368
29.95,-0.0044,-0.0242,0.1348,0.0039,0.072,0.0876,0.0745,0.1293
30.0,0.0032,-0.0333,0.1394,0.0085,0.0795,0.0845,0.073,0.1338
30.05,0.0017,-0.0348,0.1076,0.0009,0.0689,0.0876,0.0761,0.1308
30.1,-0.0074,-0.0273,0.1258,0.0176,0.0765,0.0845,0.073,0.1338
30.15,-0.0029,-0.0242,0.1227,0.0009,0.0735,0.0861,0.0761,0.1217
30.2,0.0017,-0.0318,0.1288,0.0024,0.0674,0.0906,0.0745,0.1262
30.25,0.0002,-0.0318,0.1242,0.0055,0.0705,0.0785,0.0745,0.1202
30.3,-0.0226,-0.0288,0.1258,-0.0036,0.0674,0.0906,0.0791,0.1247
30.35,0.0062,-0.0303,0.1273,0.0145,0.0735,0.0861,0.0715,0.1278
30.4,-0.0059,-0.0318,0.1273,0.0039,0.0705,0.0876,0.073,0.1247
30.45,0.0002,-0.0333,0.1197,-0.0052,0.0659,0.0876,0.073,0.1081
30.5,0.0138,-0.0318,0.1227,0.0039,0.0659,0.0876,0.0745,0.1232
30.55,0.0305,-0.0318,0.1333,0.0252,0.075,0.0936,0.0791,0.1384
30.6,0.0062,-0.0318,0.1288,-0.0006,0.0705,0.083,0.0776,0.1308
30.65,0.0153,-0.0227,0.1182,0.0191,0.0705,0.083,0.0761,0.1217
30.7,0.0077,-0.0333,0.1333,-0.0052,0.0659,0.0952,0.0806,0.1308
30.75,0.0017,-0.0303,0.1303,0.0039,0.0689,0.0845,0.0791,0.1156
30.8,-0.0014,-0.0379,0.1288,-0.0021,0.0705,0.0891,0.0791,0.1232
30.85,-0.0014,-0.0348,0.1242,0.0024,0.0674,0.0967,0.0791,0.1278
30.9,0.0108,-0.0288,0.1212,0.0115,0.0689,0.0861,0.073,0.1247
30.95,0.0108,-0.0318,0.1333,0.0055,0.072,0.0936,0.0715,0.1368
