time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
14.75,0.818,-0.941,0.2645,0.6367,-0.997,0.5102,0.4101,-0.982
14.8,0.7883,-0.9701,0.4057,0.4709,-0.9851,0.7416,0.0725,-0.8308
14.85,0.7565,-0.9895,0.5377,0.2862,-0.912,0.9067,-0.2739,-0.5485
14.9,0.7229,-0.999,0.6577,0.0901,-0.7822,0.9908,-0.5871,-0.1795
14.95,0.6874,-0.9985,0.7628,-0.1095,-0.6038,0.9865,-0.8291,0.2177
15.0,0.6503,-0.988,0.8509,-0.3048,-0.3878,0.894,-0.9705,0.5806
15.05,0.6115,-0.9677,0.9199,-0.4879,-0.1477,0.7217,-0.9943,0.8518
15.1,0.5712,-0.9377,0.9681,-0.6516,0.1016,0.4848,-0.8975,0.9886
15.15,0.5295,-0.8983,0.9947,-0.7893,0.3446,0.2047,-0.6919,0.9692
15.2,0.4864,-0.85,0.9989,-0.8956,0.5661,-0.0937,-0.4024,0.7969
15.25,0.4421,-0.7931,0.9807,-0.9661,0.7525,-0.3837,-0.0641,0.4987
15.3,0.3967,-0.7284,0.9404,-0.9981,0.892,-0.6395,0.282,0.1218
15.35,0.3504,-0.6563,0.8791,-0.9904,0.9761,-0.8381,0.5939,-0.2743
15.4,0.3031,-0.5777,0.798,-0.9431,0.9995,-0.9619,0.8337,-0.6271
15.45,0.2551,-0.4933,0.6989,-0.8583,0.9608,-0.9997,0.9725,-0.881
15.5,0.2065,-0.404,0.5842,-0.7392,0.8623,-0.9483,0.9934,-0.9957
15.55,0.1573,-0.3107,0.4564,-0.5906,0.7102,-0.8121,0.8938,-0.9532
15.6,0.1078,-0.2143,0.3183,-0.4186,0.514,-0.6034,0.6858,-0.7603
15.65,0.0579,-0.1157,0.173,-0.2298,0.2858,-0.3408,0.3947,-0.4473
15.7,0.008,-0.0159,0.0239,-0.0318,0.0398,-0.0478,0.0557,-0.0637
15.75,-0.042,0.084,-0.1258,0.1674,-0.2086,0.2496,-0.29,0.33
15.8,-0.0919,0.183,-0.2726,0.3599,-0.4441,0.5246,-0.6006,0.6715
15.85,-0.1416,0.2803,-0.4133,0.5381,-0.652,0.7527,-0.8384,0.9071
15.9,-0.1909,0.3747,-0.5448,0.6948,-0.8193,0.9137,-0.9744,0.9994
15.95,-0.2397,0.4654,-0.664,0.8238,-0.9357,0.993,-0.9924,0.9339
16.0,-0.2879,0.5514,-0.7683,0.92,-0.9939,0.9836,-0.89,0.721
16.05,-0.3354,0.632,-0.8553,0.9795,-0.9903,0.8863,-0.6797,0.3943
16.1,-0.3821,0.7062,-0.9231,1.0,-0.9251,0.7099,-0.387,0.0053
16.15,-0.4278,0.7733,-0.9702,0.9806,-0.8025,0.4701,-0.0473,-0.3845
16.2,-0.4724,0.8328,-0.9955,0.9221,-0.6299,0.1882,0.2981,-0.7137
16.25,-0.5159,0.8839,-0.9985,0.8268,-0.4182,-0.1104,0.6073,-0.9301
16.3,-0.5581,0.9262,-0.979,0.6986,-0.1804,-0.3992,0.8429,-0.9997
16.35,-0.5988,0.9592,-0.9375,0.5425,0.0685,-0.6523,0.9763,-0.9115
16.4,-0.6381,0.9826,-0.875,0.3648,0.3132,-0.8472,0.9913,-0.6794
16.45,-0.6758,0.9962,-0.7929,0.1726,0.5384,-0.9663,0.8861,-0.34
16.5,-0.7118,0.9999,-0.6929,-0.0266,0.7302,-0.9992,0.6735,0.0531
16.55,-0.746,0.9936,-0.5774,-0.2246,0.8765,-0.9428,0.3792,0.4378
16.6,-0.7784,0.9773,-0.4489,-0.4137,0.9684,-0.8022,0.0389,0.7533
16.65,-0.8088,0.9513,-0.3103,-0.5864,1.0,-0.5899,-0.3061,0.95
16.7,-0.8371,0.9158,-0.1647,-0.7356,0.9695,-0.325,-0.614,0.9966
16.75,-0.8634,0.8711,-0.0155,-0.8555,0.8786,-0.031,-0.8474,0.8859
16.8,-0.8876,0.8178,0.1341,-0.9413,0.7332,0.2658,-0.9781,0.6354
16.85,-0.9095,0.7562,0.2807,-0.9896,0.5422,0.5388,-0.9902,0.2845
16.9,-0.9291,0.6871,0.421,-0.9984,0.3174,0.7637,-0.8822,-0.1113
16.95,-0.9464,0.6112,0.5518,-0.9675,0.0729,0.9204,-0.6673,-0.4895
17.0,-0.9614,0.5291,0.6702,-0.8979,-0.1761,0.9948,-0.3714,-0.7904
17.05,-0.9739,0.4417,0.7736,-0.7926,-0.4141,0.9804,-0.0305,-0.9666
17.1,-0.9841,0.35,0.8596,-0.6556,-0.6265,0.8784,0.3141,-0.9901
17.15,-0.9917,0.2547,0.9263,-0.4926,-0.7998,0.698,0.6206,-0.8573
17.2,-0.9969,0.1569,0.9722,-0.3099,-0.9235,0.4552,0.8518,-0.5892
17.25,-0.9996,0.0575,0.9963,-0.1148,-0.9897,0.1717,0.9798,-0.2281
17.3,-0.9998,-0.0425,0.998,0.0849,-0.9944,-0.1271,0.989,0.1691
17.35,-0.9975,-0.142,0.9772,0.2811,-0.9372,-0.4145,0.8782,0.5396
17.4,-0.9927,-0.2401,0.9346,0.4662,-0.8218,-0.665,0.661,0.8248
17.45,-0.9854,-0.3358,0.8709,0.6326,-0.6553,-0.856,0.3636,0.9799
17.5,-0.9756,-0.4282,0.7877,0.7739,-0.4481,-0.9705,0.0221,0.9802
17.55,-0.9634,-0.5163,0.6868,0.8843,-0.213,-0.9984,-0.322,0.8258
17.6,-0.9488,-0.5992,0.5705,0.9594,0.0354,-0.9371,-0.6271,0.541
17.65,-0.9319,-0.6761,0.4413,0.9963,0.2815,-0.792,-0.8562,0.1708
17.7,-0.9126,-0.7463,0.3023,0.9935,0.5102,-0.5763,-0.9815,-0.2264
17.75,-0.891,-0.809,0.1564,0.9511,0.7071,-0.309,-0.9877,-0.5878
17.8,-0.8672,-0.8637,0.0071,0.8707,0.8601,-0.0141,-0.8742,-0.8564
17.85,-0.8412,-0.9097,-0.1424,0.7556,0.9596,0.282,-0.6546,-0.9899
17.9,-0.8132,-0.9466,-0.2888,0.6105,0.9994,0.5529,-0.3557,-0.967
17.95,-0.7831,-0.974,-0.4286,0.4409,0.9771,0.7745,-0.0137,-0.7915
18.0,-0.751,-0.9918,-0.5588,0.2538,0.894,0.9268,0.33,-0.491
18.05,-0.717,-0.9996,-0.6764,0.0566,0.7553,0.9964,0.6337,-0.113
18.1,-0.6813,-0.9974,-0.7789,-0.1429,0.5697,0.977,0.8605,0.2828
18.15,-0.6439,-0.9853,-0.8639,-0.3367,0.3487,0.8703,0.983,0.634
18.2,-0.6048,-0.9633,-0.9295,-0.517,0.106,0.6858,0.9863,0.8851
18.25,-0.5643,-0.9317,-0.9741,-0.6768,-0.1433,0.4401,0.87,0.9965
18.3,-0.5223,-0.8908,-0.997,-0.8095,-0.3837,0.1551,0.6483,0.9505
18.35,-0.479,-0.841,-0.9974,-0.91,-0.6002,-0.1438,0.3479,0.7545
18.4,-0.4346,-0.7828,-0.9754,-0.9742,-0.7795,-0.4298,0.0053,0.4393
18.45,-0.389,-0.7167,-0.9316,-0.9996,-0.9102,-0.6774,-0.3379,0.0548
18.5,-0.3425,-0.6435,-0.8668,-0.9851,-0.9844,-0.8646,-0.6402,-0.3383
18.55,-0.2951,-0.5639,-0.7825,-0.9314,-0.9973,-0.9744,-0.8648,-0.6781
18.6,-0.247,-0.4786,-0.6807,-0.8405,-0.9483,-0.9973,-0.9845,-0.9108
18.65,-0.1982,-0.3886,-0.5635,-0.7161,-0.8403,-0.9311,-0.9849,-0.9997
18.7,-0.149,-0.2947,-0.4338,-0.5632,-0.68,-0.7817,-0.8659,-0.9307
18.75,-0.0994,-0.1978,-0.2942,-0.3878,-0.4775,-0.5624,-0.6418,-0.7149
18.8,-0.0495,-0.0989,-0.1481,-0.1969,-0.2453,-0.293,-0.34,-0.3861
18.85,0.0004,0.0009,0.0013,0.0018,0.0022,0.0027,0.0031,0.0036
18.9,0.0504,0.1007,0.1508,0.2004,0.2496,0.2981,0.3458,0.3927
18.95,0.1003,0.1995,0.2968,0.3911,0.4814,0.5668,0.6466,0.7198
19.0,0.1499,0.2964,0.4362,0.5661,0.6833,0.785,0.869,0.9333
19.05,0.1991,0.3902,0.5657,0.7186,0.8427,0.933,0.986,0.9995
19.1,0.2478,0.4802,0.6826,0.8424,0.9497,0.9977,0.9834,0.9078
19.15,0.2959,0.5654,0.7842,0.9327,0.9976,0.9732,0.8616,0.6728
19.2,0.3433,0.6449,0.8681,0.9858,0.9836,0.8619,0.6354,0.3316
19.25,0.3898,0.718,0.9325,0.9995,0.9084,0.6735,0.3321,-0.0619
19.3,0.4354,0.7839,0.976,0.9734,0.7767,0.425,-0.0115,-0.4457
19.35,0.4798,0.842,0.9976,0.9086,0.5967,0.1385,-0.3537,-0.7591
19.4,0.5231,0.8916,0.9968,0.8074,0.3796,-0.1604,-0.653,-0.9527
19.45,0.565,0.9324,0.9735,0.6742,0.1389,-0.4449,-0.8731,-0.9958
19.5,0.6055,0.9638,0.9285,0.514,-0.1104,-0.6897,-0.9873,-0.8818
19.55,0.6446,0.9856,0.8625,0.3333,-0.3529,-0.8729,-0.9819,-0.6285
19.6,0.682,0.9976,0.7772,0.1394,-0.5734,-0.9781,-0.8573,-0.276
19.65,0.7177,0.9995,0.6745,-0.0601,-0.7583,-0.9959,-0.6289,0.1201
19.7,0.7516,0.9915,0.5566,-0.2573,-0.896,-0.9248,-0.3241,0.4972
19.75,0.7836,0.9736,0.4262,-0.4441,-0.978,-0.7711,0.0199,0.7958
19.8,0.8137,0.946,0.2862,-0.6133,-0.9992,-0.5485,0.3615,0.9688
19.85,0.8417,0.9089,0.1398,-0.758,-0.9583,-0.2769,0.6593,0.9888
19.9,0.8676,0.8628,-0.0097,-0.8724,-0.8578,0.0195,0.8772,0.8527
19.95,0.8914,0.808,-0.1591,-0.9521,-0.704,0.3141,0.9886,0.582
20.0,0.9129,0.7451,-0.3048,-0.9939,-0.5064,0.5806,0.9802,0.2194
20.05,0.9322,0.6748,-0.4437,-0.996,-0.2773,0.7953,0.853,-0.1778
20.1,0.9491,0.5978,-0.5727,-0.9584,-0.031,0.9389,0.6223,-0.547
20.15,0.9637,0.5147,-0.6887,-0.8826,0.2173,0.9987,0.3162,-0.8298
20.2,0.9758,0.4266,-0.7893,-0.7716,0.452,0.9692,-0.0283,-0.9816
20.25,0.9855,0.3342,-0.8722,-0.6299,0.6587,0.8532,-0.3694,-0.9785
20.3,0.9928,0.2384,-0.9355,-0.463,0.8243,0.661,-0.6656,-0.8208
20.35,0.9975,0.1402,-0.9778,-0.2777,0.9388,0.4097,-0.8812,-0.5336
20.4,0.9998,0.0407,-0.9981,-0.0813,0.9948,0.1218,-0.9899,-0.1621
20.45,0.9996,-0.0593,-0.996,0.1183,0.989,-0.1769,-0.9785,0.235
20.5,0.9968,-0.1586,-0.9716,0.3132,0.9217,-0.4599,-0.8486,0.5949
20.55,0.9916,-0.2564,-0.9253,0.4957,0.7971,-0.7018,-0.6157,0.861
20.6,0.9839,-0.3516,-0.8583,0.6583,0.623,-0.881,-0.3082,0.9911
20.65,0.9737,-0.4433,-0.7719,0.7947,0.4101,-0.9815,0.0367,0.9647
20.7,0.9612,-0.5306,-0.6682,0.8995,0.1717,-0.9943,0.3772,0.7861
20.75,0.9462,-0.6126,-0.5496,0.9684,-0.0774,-0.9183,0.6719,0.4833
20.8,0.9288,-0.6884,-0.4186,0.9986,-0.3216,-0.7603,0.8851,0.1042
20.85,0.9091,-0.7574,-0.2781,0.9891,-0.5459,-0.5343,0.991,-0.2913
20.9,0.8872,-0.8188,-0.1315,0.9401,-0.7362,-0.2607,0.9768,-0.6408
20.95,0.863,-0.872,0.0181,0.8537,-0.8807,0.0363,0.8441,-0.8892
21.0,0.8367,-0.9165,0.1674,0.7332,-0.9705,0.33,0.609,-0.9972
21.05,0.8082,-0.9519,0.3128,0.5835,-1.0,0.5942,0.3002,-0.9477
21.1,0.7778,-0.9777,0.4512,0.4105,-0.9672,0.8054,-0.0451,-0.7486
21.15,0.7454,-0.9938,0.5795,0.2212,-0.8744,0.9446,-0.3849,-0.4314
21.2,0.7112,-0.9999,0.6948,0.023,-0.7271,0.9994,-0.6781,-0.046
21.25,0.6751,-0.9961,0.7945,-0.1761,-0.5347,0.965,-0.889,0.3466
21.3,0.6374,-0.9823,0.8763,-0.3681,-0.309,0.8443,-0.9921,0.6846
21.35,0.5981,-0.9587,0.9385,-0.5455,-0.0641,0.6483,-0.9749,0.9144
21.4,0.5573,-0.9255,0.9795,-0.7011,0.1848,0.3943,-0.8395,0.9999
21.45,0.5151,-0.883,0.9986,-0.8288,0.4222,0.1051,-0.6024,0.9275
21.5,0.4716,-0.8318,0.9953,-0.9235,0.6333,-0.1935,-0.2921,0.7087
21.55,0.427,-0.7722,0.9696,-0.9813,0.8051,-0.4748,0.0535,0.378
21.6,0.3813,-0.7049,0.9221,-1.0,0.9268,-0.7137,0.3927,-0.0124
21.65,0.3346,-0.6306,0.8539,-0.9788,0.9909,-0.8888,0.6842,-0.4008
21.7,0.2871,-0.5499,0.7665,-0.9186,0.9934,-0.9845,0.8928,-0.7259
21.75,0.2388,-0.4638,0.662,-0.8218,0.9341,-0.9923,0.9931,-0.9365
21.8,0.19,-0.3731,0.5425,-0.6922,0.8167,-0.9115,0.973,-0.9991
21.85,0.1407,-0.2786,0.4109,-0.5351,0.6486,-0.7492,0.8349,-0.9041
21.9,0.091,-0.1813,0.2701,-0.3566,0.4401,-0.52,0.5956,-0.6663
21.95,0.0411,-0.0822,0.1231,-0.1639,0.2043,-0.2444,0.2841,-0.3233
22.0,-0.0089,0.0177,-0.0266,0.0354,-0.0442,0.0531,-0.0619,0.0708
22.05,-0.0588,0.1174,-0.1756,0.2332,-0.29,0.3458,-0.4004,0.4536
22.1,-0.1086,0.216,-0.3208,0.4218,-0.5178,0.6077,-0.6903,0.7649
22.15,-0.1582,0.3124,-0.4587,0.5935,-0.7133,0.8152,-0.8966,0.9553
22.2,-0.2073,0.4057,-0.5864,0.7416,-0.8646,0.95,-0.9941,0.995
22.25,-0.256,0.4949,-0.7008,0.8601,-0.962,0.9998,-0.9711,0.8776
22.3,-0.304,0.5792,-0.7996,0.9443,-0.9996,0.9604,-0.8303,0.6216
22.35,-0.3512,0.6577,-0.8803,0.9908,-0.9751,0.8352,-0.5888,0.2675
22.4,-0.3976,0.7296,-0.9413,0.9979,-0.89,0.6354,-0.276,-0.1289
22.45,-0.4429,0.7942,-0.9812,0.9652,-0.7495,0.3788,0.0703,-0.5049
22.5,-0.4872,0.8509,-0.999,0.894,-0.5624,0.0884,0.4081,-0.8012
22.55,-0.5302,0.8991,-0.9944,0.7872,-0.3404,-0.2099,0.6964,-0.971
22.6,-0.5719,0.9383,-0.9675,0.6489,-0.0972,-0.4895,0.9003,-0.9875
22.65,-0.6122,0.9681,-0.9188,0.4848,0.1521,-0.7253,0.995,-0.8481
22.7,-0.651,0.9883,-0.8495,0.3014,0.3919,-0.8964,0.969,-0.5748
22.75,-0.6881,0.9986,-0.7611,0.106,0.6073,-0.9873,0.8256,-0.2108
22.8,-0.7235,0.9989,-0.6556,-0.0937,0.785,-0.9901,0.582,0.1865
22.85,-0.7571,0.9892,-0.5354,-0.2896,0.9138,-0.9044,0.2679,0.5544
22.9,-0.7888,0.9697,-0.4032,-0.474,0.9859,-0.738,-0.0787,0.8347
22.95,-0.8185,0.9404,-0.2619,-0.6395,0.9967,-0.5056,-0.4158,0.9833
23.0,-0.8462,0.9018,-0.1148,-0.7795,0.9454,-0.2281,-0.7024,0.9766
23.05,-0.8718,0.8541,0.035,-0.8884,0.8354,0.0699,-0.9039,0.8157
23.1,-0.8952,0.798,0.1839,-0.9619,0.6735,0.3615,-0.9958,0.5261
23.15,-0.9163,0.7338,0.3287,-0.997,0.4697,0.6209,-0.9669,0.1534
23.2,-0.9352,0.6623,0.4662,-0.9924,0.2367,0.8248,-0.8208,-0.2436
23.25,-0.9517,0.5842,0.5931,-0.9483,-0.0111,0.9551,-0.5752,-0.602
23.3,-0.9659,0.5003,0.7068,-0.8663,-0.2581,1.0,-0.2598,-0.8654
23.35,-0.9776,0.4113,0.8046,-0.7498,-0.4891,0.9556,0.0871,-0.9922
23.4,-0.9869,0.3183,0.8843,-0.6034,-0.6897,0.8258,0.4234,-0.9624
23.45,-0.9937,0.222,0.9441,-0.433,-0.8474,0.6223,0.7084,-0.7806
23.5,-0.9981,0.1236,0.9828,-0.2453,-0.9524,0.3632,0.9075,-0.4755
23.55,-0.9999,0.0239,0.9994,-0.0478,-0.9982,0.0716,0.9965,-0.0954
23.6,-0.9993,-0.076,0.9935,0.1516,-0.982,-0.2264,0.9647,0.2998
23.65,-0.9961,-0.1752,0.9653,0.345,-0.9046,-0.5041,0.816,0.6476
