time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
15.75,-0.0423,0.0076,0.0682,0.0403,0.0129,0.0694,0.0155,0.1808
15.8,-0.0423,0.0061,0.0545,0.0767,0.022,0.0755,0.0261,0.1717
15.85,-0.0302,0.0091,0.053,0.0555,0.0189,0.0724,0.0261,0.1778
15.9,-0.0317,0.0061,0.0652,0.0555,0.0159,0.0785,0.0185,0.1747
15.95,-0.0347,0.0121,0.0909,0.0494,0.0205,0.0755,0.0185,0.1747
16.0,-0.0362,0.0273,0.0697,0.0509,0.022,0.0709,0.0109,0.1762
16.05,-0.0286,0.003,0.0773,0.0661,0.0053,0.0709,0.0185,0.1762
16.1,-0.0271,0.0076,0.0742,0.0555,0.0295,0.08,0.017,0.1702
16.15,-0.0211,0.0136,0.0758,0.06,0.0174,0.0755,0.0094,0.1672
16.2,-0.0377,0.0091,0.0621,0.057,0.0114,0.0755,0.0139,0.1717
16.25,-0.0302,0.0061,0.0636,0.0645,0.0189,0.0739,0.0124,0.1778
16.3,-0.0408,0.0106,0.0803,0.057,0.0083,0.0739,0.0185,0.1778
16.35,-0.0377,0.0152,0.0682,0.0645,0.0205,0.0709,0.017,0.1732
16.4,-0.0438,0.0061,0.0606,0.0676,0.0144,0.083,0.0109,0.1626
16.45,-0.0438,0.0091,0.0667,0.0418,0.0295,0.077,0.0109,0.1717
16.5,-0.0302,0.0076,0.0727,0.063,0.0159,0.0739,0.017,0.1732
16.55,-0.0453,0.0076,0.0545,0.0524,0.022,0.0709,0.02,0.1656
16.6,-0.0483,0.0015,0.0712,0.06,0.022,0.0724,0.0124,0.1778
16.65,-0.0226,0.0015,0.0727,0.06,0.0159,0.077,0.023,0.1778
16.7,-0.0453,0.0106,0.0652,0.057,0.0189,0.077,0.0185,0.1717
16.75,-0.0377,0.0045,0.0621,0.0524,0.0174,0.0785,0.02,0.1565
16.8,-0.0574,0.0106,0.0591,0.06,0.022,0.0739,0.0064,0.1717
16.85,-0.0317,0.0076,0.0591,0.0615,0.0205,0.0694,0.0185,0.1732
16.9,-0.0347,0.0045,0.0667,0.0615,0.0235,0.0724,0.0048,0.1808
16.95,-0.0332,0.0015,0.0712,0.057,0.0189,0.0739,0.0139,0.1702
17.0,-0.0453,0.0076,0.0652,0.0585,0.0098,0.08,0.0276,0.1884
17.05,-0.0347,0.0121,0.0636,0.0676,0.0205,0.08,0.0215,0.1838
17.1,-0.0347,0.0136,0.0667,0.0494,0.0265,0.0739,0.0306,0.1868
17.15,-0.0317,0.0076,0.0636,0.0433,0.0174,0.0709,0.02,0.1762
17.2,-0.0302,0.0106,0.0545,0.0615,0.0205,0.077,0.0155,0.1853
17.25,-0.0392,0.003,0.0636,0.0479,0.0189,0.0739,0.0185,0.1717
17.3,-0.0317,0.0076,0.0636,0.0555,0.0174,0.0709,0.02,0.1793
17.35,-0.0362,0.0182,0.0667,0.0615,0.0235,0.0724,0.0139,0.1747
17.4,-0.0317,0.0076,0.0561,0.0585,0.025,0.0709,0.0124,0.1702
17.45,-0.0286,0.0152,0.0712,0.063,0.022,0.0739,0.0139,0.1717
17.5,-0.0347,0.0106,0.0727,0.0524,0.028,0.0633,0.0276,0.1793
17.55,-0.0302,0.0076,0.0621,0.0691,0.0295,0.0739,0.0155,0.1838
17.6,-0.0408,0.0061,0.0636,0.063,0.0205,0.0709,0.0003,0.1808
17.65,-0.0347,0.0121,0.0742,0.0585,0.0174,0.0739,0.023,0.1687
17.7,-0.0392,0.0106,0.0561,0.0661,0.0189,0.0679,0.02,0.1672
17.75,-0.0332,0.003,0.0773,0.06,0.025,0.077,0.0276,0.1672
17.8,-0.0423,0.003,0.0758,0.0585,0.0144,0.0755,0.0155,0.1687
17.85,-0.0468,0.0091,0.0485,0.0479,0.0265,0.0724,0.0185,0.1672
17.9,-0.0468,0.0061,0.0621,0.0752,0.0205,0.077,0.0245,0.1672
17.95,-0.0377,0.0121,0.0652,0.0539,0.022,0.0724,0.02,0.1702
18.0,-0.0438,0.0076,0.0667,0.063,0.0205,0.0724,0.0155,0.1717
18.05,-0.0377,0.0045,0.0652,0.06,0.0265,0.0755,0.0185,0.1641
18.1,-0.0332,0.0061,0.0697,0.0615,0.0265,0.0755,0.02,0.1687
18.15,-0.0529,0.0106,0.0697,0.0585,0.0189,0.0755,0.02,0.1793
18.2,-0.0347,0.0045,0.0606,0.0555,0.0144,0.0694,0.0321,0.1702
18.25,-0.0408,0.0106,0.0682,0.063,0.025,0.0679,0.0124,0.1823
18.3,-0.0392,0.0152,0.0803,0.0448,0.0174,0.077,0.0291,0.1687
18.35,-0.0377,0.0076,0.0561,0.0509,0.0144,0.0648,0.0124,0.1823
18.4,-0.0226,0.003,0.0636,0.0539,0.025,0.08,0.0094,0.1793
18.45,-0.0332,0.0045,0.0576,0.0615,0.022,0.0694,0.0155,0.1717
18.5,-0.0347,0.0106,0.0621,0.057,0.0159,0.0755,0.0124,0.1717
18.55,-0.0483,0.0076,0.0561,0.0539,0.0189,0.0724,0.0124,0.1732
18.6,-0.0347,0.0045,0.0682,0.0539,0.0189,0.0755,0.0124,0.1732
18.65,-0.0317,0.0121,0.0682,0.0539,0.022,0.0664,0.0139,0.1687
18.7,-0.0453,0.0061,0.0576,0.0524,0.022,0.0739,0.0079,0.1778
18.75,-0.0317,0.0121,0.0697,0.063,0.0205,0.0709,0.0185,0.1581
18.8,-0.0453,0.0152,0.0636,0.0464,0.0265,0.0815,0.02,0.1626
18.85,-0.0332,0.0091,0.0667,0.06,0.0159,0.0694,0.0109,0.1702
18.9,-0.0438,0.0045,0.0636,0.0721,0.022,0.0724,0.017,0.1687
18.95,-0.0286,-0.0,0.0621,0.0494,0.0174,0.0785,0.0185,0.1672
19.0,-0.0377,0.0106,0.0758,0.0539,0.0159,0.0785,0.0109,0.1641
19.05,-0.0529,0.0076,0.0652,0.0555,0.0144,0.0739,0.0185,0.1641
19.1,-0.0211,0.0061,0.0697,0.0494,0.0144,0.0755,0.0306,0.1656
19.15,-0.0408,0.0061,0.0697,0.0509,0.028,0.077,0.02,0.1747
19.2,-0.0332,0.0045,0.0712,0.0585,0.0174,0.0785,0.0261,0.1823
19.25,-0.0392,0.0106,0.0606,0.0433,0.022,0.0694,0.0185,0.1747
19.3,-0.0438,0.0045,0.0742,0.0615,0.0235,0.0724,0.023,0.1747
19.35,-0.0423,0.0091,0.053,0.063,0.0023,0.08,0.0245,0.1793
19.4,-0.0392,0.0091,0.0591,0.0524,0.0189,0.0724,0.0139,0.1808
19.45,-0.0286,0.003,0.0591,0.0585,0.0235,0.0755,0.0215,0.1853
19.5,-0.0271,0.0152,0.0818,0.0448,0.025,0.0724,0.02,0.1747
19.55,-0.0362,0.0045,0.0621,0.057,0.0189,0.077,0.0124,0.1762
19.6,-0.0377,0.0091,0.0652,0.0661,0.0235,0.0724,0.0261,0.1808
19.65,-0.0302,0.0015,0.0788,0.0479,0.0144,0.077,0.017,0.1717
19.7,-0.0377,0.0045,0.0697,0.0645,0.0326,0.0739,0.0109,0.1717
19.75,-0.0423,0.0061,0.0712,0.0645,0.0114,0.0755,0.02,0.1732
19.8,-0.0317,0.0045,0.0667,0.0524,0.0174,0.0664,0.0124,0.1687
19.85,-0.0392,0.003,0.0773,0.0585,0.025,0.077,0.0094,0.1702
19.9,-0.0453,0.0091,0.0803,0.0494,0.025,0.08,0.0155,0.1747
19.95,-0.0423,-0.0,0.0667,0.0524,0.022,0.0785,0.0124,0.1687
20.0,-0.0362,0.0061,0.0697,0.0585,0.0144,0.077,0.0261,0.1687
20.05,-0.0453,0.0091,0.0561,0.0358,0.0114,0.077,0.0245,0.1672
20.1,-0.0256,0.0091,0.0712,0.0555,0.022,0.08,0.02,0.1641
20.15,-0.0317,0.0136,0.053,0.0661,0.0265,0.077,0.0124,0.1611
20.2,-0.0347,0.003,0.0667,0.057,0.025,0.0755,0.0033,0.1732
20.25,-0.0408,-0.0015,0.0621,0.057,0.0174,0.0861,0.0109,0.1717
20.3,-0.0362,-0.0015,0.0636,0.057,0.0205,0.0861,0.0245,0.1778
20.35,-0.0332,0.0061,0.0636,0.0509,0.0205,0.0755,0.0215,0.1702
20.4,-0.0453,0.0106,0.0545,0.0524,0.0129,0.0709,0.0109,0.1702
20.45,-0.0271,0.0106,0.0727,0.0555,0.0189,0.0739,0.0215,0.1793
20.5,-0.0498,0.0045,0.0682,0.0509,0.0189,0.0739,0.023,0.1702
20.55,-0.0362,0.0106,0.0667,0.0494,0.0174,0.077,0.023,0.1853
20.6,-0.0286,0.0061,0.0682,0.0691,0.0235,0.0724,0.0185,0.1823
20.65,-0.0317,0.0061,0.0727,0.0555,0.0189,0.0785,0.0064,0.1838
20.7,-0.0438,0.0076,0.0758,0.0585,0.0098,0.0755,0.0155,0.1838
20.75,-0.0317,0.0061,0.0697,0.0555,0.0205,0.0724,0.0215,0.1808
20.8,-0.0514,0.0061,0.0591,0.0539,0.0205,0.0739,0.02,0.1793
20.85,-0.0302,0.0091,0.0682,0.057,0.022,0.0709,0.02,0.1808
20.9,-0.0408,0.0045,0.0742,0.0539,0.022,0.0739,0.0109,0.1747
20.95,-0.0423,0.0061,0.0561,0.06,0.0265,0.0724,0.0185,0.1747
21.0,-0.0226,0.0061,0.0682,0.0615,0.025,0.0755,0.0124,0.1687
21.05,-0.0165,0.0076,0.0727,0.0539,0.022,0.0679,0.0155,0.1808
21.1,-0.0377,0.0091,0.0682,0.0539,0.0205,0.0739,0.023,0.1732
21.15,-0.0256,0.0136,0.0712,0.063,0.0174,0.0815,0.0033,0.1656
21.2,-0.0589,0.0045,0.053,0.0388,0.0235,0.0694,0.0155,0.1702
21.25,-0.0286,0.0045,0.0712,0.0524,0.0189,0.0724,0.0139,0.1762
21.3,-0.0483,0.0091,0.0621,0.063,0.0159,0.0815,0.0048,0.1838
21.35,-0.0377,0.0076,0.0561,0.0494,0.0189,0.077,0.017,0.1702
21.4,-0.0438,0.003,0.0697,0.0494,0.0235,0.0739,0.023,0.1793
21.45,-0.0498,0.0167,0.0697,0.0479,0.0326,0.0755,0.0261,0.1702
21.5,-0.0438,-0.0045,0.0591,0.06,0.0174,0.0785,0.0155,0.1611
21.55,-0.0332,0.0061,0.0636,0.0645,0.0265,0.077,0.0261,0.1717
21.6,-0.0362,0.003,0.0455,0.0418,0.022,0.08,0.023,0.1793
21.65,-0.0362,0.0106,0.053,0.057,0.0144,0.0739,0.0124,0.1762
21.7,-0.0226,-0.0,0.0545,0.0585,0.0235,0.077,0.0109,0.1808
21.75,-0.0423,0.0045,0.0591,0.063,0.0295,0.0755,0.0185,0.1808
21.8,-0.0377,0.0045,0.0697,0.0585,0.0205,0.077,0.0139,0.1626
21.85,-0.0256,-0.0,0.0591,0.0433,0.0205,0.0785,0.0124,0.1717
21.9,-0.0408,0.0076,0.0667,0.0494,0.0189,0.0755,0.0155,0.1702
21.95,-0.0135,0.0076,0.0682,0.0524,0.0174,0.0679,0.017,0.1793
22.0,-0.0302,0.0061,0.0742,0.0479,0.0205,0.0694,0.0261,0.1717
22.05,-0.0392,0.0061,0.053,0.057,0.0235,0.0694,0.0185,0.1672
22.1,-0.0392,0.003,0.0742,0.0433,0.025,0.0724,0.023,0.1747
22.15,-0.0408,0.0121,0.0591,0.0691,0.022,0.0694,0.0185,0.1687
22.2,-0.0498,0.0076,0.0803,0.0509,0.022,0.0709,0.0079,0.1747
22.25,-0.0377,0.0015,0.0667,0.0585,0.0295,0.077,0.0261,0.1808
22.3,-0.0317,0.0136,0.0591,0.0615,0.0235,0.077,0.0321,0.1747
22.35,-0.0408,0.0106,0.0727,0.0615,0.022,0.0724,0.0261,0.1717
22.4,-0.0256,0.0091,0.0879,0.0585,0.0189,0.0785,0.0215,0.1656
22.45,-0.0377,-0.0015,0.0697,0.057,0.0265,0.0709,0.02,0.1732
22.5,-0.0423,0.0152,0.0636,0.0676,0.0295,0.0694,0.0155,0.1687
22.55,-0.0362,0.003,0.0697,0.0645,0.0235,0.0739,0.0155,0.1641
22.6,-0.0362,0.0121,0.0697,0.0555,0.0265,0.0755,0.0109,0.1717
22.65,-0.0332,0.0091,0.0818,0.0479,0.0189,0.077,0.0139,0.1778
22.7,-0.0286,0.0076,0.0773,0.0645,0.025,0.0785,0.0155,0.1747
22.75,-0.0347,0.0015,0.0803,0.0615,0.0235,0.0785,0.0185,0.1717
22.8,-0.0256,0.003,0.0773,0.0448,0.0235,0.0785,0.023,0.1656
22.85,-0.0392,-0.0,0.0727,0.057,0.022,0.0755,0.0124,0.1687
22.9,-0.0438,0.0076,0.0591,0.0555,0.0174,0.0755,0.0139,0.1656
22.95,-0.0377,0.0136,0.0667,0.0539,0.0189,0.0709,0.02,0.1838
23.0,-0.0438,0.0197,0.0803,0.0645,0.025,0.077,0.0261,0.1687
23.05,-0.0347,0.0061,0.0803,0.0494,0.0174,0.0815,0.0124,0.1732
23.1,-0.0377,0.0106,0.0712,0.0645,0.0235,0.0739,0.017,0.1687
23.15,-0.0438,0.0076,0.0606,0.0706,0.0235,0.0785,0.0185,0.1687
23.2,-0.0392,0.0091,0.0742,0.0524,0.022,0.0755,0.0155,0.1641
23.25,-0.0408,-0.0015,0.0652,0.0555,0.0129,0.0755,0.0155,0.1702
23.3,-0.0347,0.0121,0.0667,0.0524,0.0159,0.0724,0.023,0.1596
23.35,-0.0438,0.0015,0.0758,0.0555,0.0189,0.0709,0.0124,0.1626
23.4,-0.0483,0.0045,0.0606,0.057,0.0129,0.0815,0.0079,0.1702
23.45,-0.0377,0.0121,0.0621,0.0585,0.0265,0.0845,0.0276,0.1732
23.5,-0.0362,0.0045,0.0606,0.057,0.022,0.0891,0.023,0.1717
23.55,-0.0347,0.0076,0.0621,0.0752,0.0235,0.08,0.0291,0.1732
23.6,-0.0483,0.0061,0.05,0.0418,0.0205,0.0815,0.02,0.1672
23.65,-0.0377,0.0167,0.0788,0.0539,0.0205,0.0739,0.023,0.1762
23.7,-0.0302,-0.0106,0.0606,0.0676,0.025,0.0739,0.0245,0.1717
23.75,-0.0362,0.0121,0.0606,0.0494,0.0144,0.0815,0.0109,0.1656
23.8,-0.0286,0.003,0.0682,0.0524,0.0114,0.0724,0.0291,0.1808
23.85,-0.0392,0.0045,0.0636,0.06,0.0129,0.0679,0.0352,0.1747
23.9,-0.0302,0.0076,0.0591,0.0509,0.0144,0.08,0.0124,0.1747
23.95,-0.0271,0.0106,0.0742,0.057,0.0205,0.077,0.0124,0.1762
24.0,-0.0302,0.0061,0.0682,0.0509,0.0205,0.0739,0.0185,0.1762
24.05,-0.0332,0.0167,0.0758,0.0509,0.022,0.0739,0.0094,0.1747
24.1,-0.0332,0.003,0.0606,0.0539,0.022,0.08,0.0018,0.1672
24.15,-0.0256,0.0045,0.0591,0.057,0.0174,0.0739,0.023,0.1747
24.2,-0.0302,0.0136,0.053,0.0524,0.0235,0.0724,0.0245,0.1732
24.25,-0.0408,0.0106,0.0652,0.0494,0.028,0.0709,0.0155,0.1702
24.3,-0.0332,0.003,0.0712,0.0645,0.025,0.077,0.0094,0.1838
24.35,-0.0317,0.0136,0.0636,0.0539,0.0144,0.0709,0.0215,0.1808
24.4,-0.0332,0.0152,0.0652,0.0585,0.0235,0.0694,0.0261,0.1762
24.45,-0.0408,0.0061,0.0576,0.0615,0.0129,0.0709,0.023,0.1717
24.5,-0.0347,0.003,0.0848,0.0539,0.0205,0.0694,0.02,0.1732
24.55,-0.0332,0.0061,0.0727,0.0691,0.025,0.08,0.0109,0.1732
24.6,-0.0332,0.0061,0.0621,0.0418,0.0205,0.0815,0.0018,0.1717
24.65,-0.0377,0.003,0.0712,0.0479,0.0189,0.08,0.0321,0.1687
24.7,-0.0347,-0.0015,0.0742,0.0661,0.0341,0.0724,0.0245,0.1672
24.75,-0.0423,0.0076,0.0682,0.0494,0.0265,0.0785,0.0185,0.1747
24.8,-0.0332,0.0076,0.0712,0.0721,0.0235,0.0648,0.0276,0.1732
24.85,-0.0377,0.0045,0.0758,0.063,0.0205,0.0755,0.0109,0.1732
24.9,-0.0392,0.0091,0.0576,0.0494,0.022,0.0755,0.0215,0.1732
24.95,-0.0468,0.003,0.0712,0.0615,0.0174,0.077,0.0185,0.1717
25.0,-0.0362,0.003,0.0682,0.0555,0.0174,0.08,0.0155,0.1762
25.05,-0.0483,0.0061,0.0727,0.0539,0.0189,0.077,0.023,0.1747
25.1,-0.0362,0.003,0.0697,0.0539,0.0235,0.0815,0.0185,0.1808
25.15,-0.0408,0.0076,0.0712,0.0464,0.0235,0.0755,0.0124,0.1611
25.2,-0.0392,0.003,0.0697,0.0509,0.0159,0.0739,0.0215,0.1808
25.25,0.0123,-0.0045,0.0682,0.0661,0.0265,0.0724,0.0079,0.1687
25.3,-0.0423,0.0015,0.0545,0.0509,0.022,0.0694,0.0155,0.1823
25.35,-0.0347,0.0091,0.0712,0.0645,0.0265,0.077,0.0245,0.1747
25.4,-0.0453,0.0015,0.0652,0.0479,0.0174,0.0709,0.0185,0.1656
25.45,-0.0483,0.0061,0.0545,0.0555,0.028,0.08,0.023,0.1656
25.5,-0.0392,0.0076,0.0682,0.0645,0.0205,0.0724,0.0185,0.1717
25.55,-0.0423,0.0076,0.0424,0.0752,0.0265,0.0845,0.0124,0.1747
25.6,-0.0362,0.0015,0.0545,0.0585,0.0235,0.0785,0.0215,0.1687
25.65,-0.0392,0.003,0.0682,0.0585,0.0235,0.08,0.0215,0.1641
25.7,-0.0438,0.0061,0.0515,0.057,0.022,0.0755,0.0124,0.1672
25.75,-0.0362,0.0091,0.0697,0.0524,0.022,0.0755,0.0155,0.1793
25.8,-0.0256,0.0076,0.0803,0.0555,0.0205,0.0664,0.0079,0.1656
25.85,-0.0317,0.0121,0.0712,0.0418,0.0265,0.0739,0.0109,0.1884
25.9,-0.0332,0.0076,0.0727,0.057,0.0205,0.0709,0.0261,0.1762
25.95,-0.0574,0.0061,0.0576,0.063,0.0159,0.083,0.0155,0.1975
26.0,-0.0392,0.0106,0.0621,0.0539,0.0114,0.0739,0.0124,0.1793
26.05,-0.015,0.003,0.0682,0.0479,0.0205,0.0724,0.017,0.1853
26.1,-0.0392,0.0015,0.0652,0.0509,0.0205,0.0739,0.017,0.1732
26.15,-0.0377,0.0106,0.0758,0.0433,0.0205,0.077,0.0109,0.1838
26.2,-0.0317,0.0061,0.0636,0.06,0.028,0.0755,0.0276,0.1808
26.25,-0.0362,0.0091,0.0697,0.0373,0.0235,0.0739,0.02,0.1778
26.3,-0.0514,0.0015,0.0758,0.0524,0.0159,0.0724,0.0245,0.1732
26.35,-0.0362,0.0091,0.0667,0.0706,0.022,0.0709,0.0291,0.1732
26.4,-0.0317,0.0106,0.0712,0.0585,0.025,0.0709,0.0245,0.1762
26.45,-0.0286,0.0106,0.0788,0.0615,0.025,0.0724,0.017,0.1762
26.5,-0.0195,0.0106,0.0621,0.0479,0.022,0.077,0.0185,0.1747
26.55,-0.0271,0.0106,0.0727,0.06,0.022,0.0815,0.017,0.1732
26.6,-0.0165,0.0076,0.0667,0.0479,0.0265,0.0724,0.0215,0.1702
26.65,-0.0302,0.0121,0.0758,0.0615,0.0159,0.08,0.0291,0.1717
26.7,-0.0302,0.0167,0.0652,0.0585,0.022,0.0739,0.02,0.1778
26.75,-0.0286,0.003,0.0697,0.063,0.022,0.08,0.023,0.1808
26.8,-0.0392,0.003,0.0697,0.0615,0.022,0.077,0.0139,0.1717
26.85,-0.0286,0.0076,0.0742,0.06,0.0235,0.077,0.02,0.1762
26.9,-0.0544,0.0091,0.0576,0.057,0.025,0.0724,0.017,0.1656
26.95,-0.0226,-0.003,0.0667,0.0509,0.0235,0.0755,0.017,0.1672
27.0,-0.0559,0.0091,0.0561,0.0661,0.0235,0.0815,0.0094,0.1687
27.05,-0.0377,0.0106,0.0758,0.0645,0.0205,0.0739,0.0276,0.1793
27.1,-0.0286,0.0076,0.0803,0.0524,0.025,0.0709,0.0139,0.1702
27.15,-0.0347,0.0091,0.0833,0.0615,0.025,0.077,0.0079,0.1778
27.2,-0.0362,-0.0,0.0667,0.057,0.0265,0.0679,0.0185,0.1747
27.25,-0.0211,0.0152,0.0561,0.0555,0.0235,0.08,0.0048,0.1656
27.3,-0.0286,0.0106,0.05,0.06,0.025,0.0755,0.0291,0.1687
27.35,-0.0317,0.0045,0.0712,0.0767,0.0159,0.0785,0.0291,0.1702
27.4,-0.0392,0.0106,0.0606,0.06,0.025,0.0845,0.0215,0.1702
27.45,-0.0241,0.0045,0.0758,0.0403,0.0174,0.0785,0.0185,0.1717
27.5,-0.0377,0.0061,0.0652,0.0555,0.0189,0.077,0.0276,0.1656
27.55,-0.0438,0.0045,0.0697,0.0448,0.025,0.0755,0.023,0.1747
27.6,-0.0347,0.0076,0.0682,0.057,0.0174,0.0739,0.0094,0.1717
27.65,-0.0483,0.003,0.0439,0.0555,0.0235,0.08,0.0215,0.1732
27.7,-0.0498,0.0106,0.0848,0.0524,0.0311,0.0785,0.02,0.1687
27.75,-0.0271,0.0121,0.0636,0.0585,0.0235,0.0755,0.023,0.1717
27.8,-0.0483,0.0061,0.0682,0.057,0.022,0.0815,0.0245,0.1717
27.85,-0.0286,0.0045,0.0652,0.0676,0.0341,0.0845,0.0245,0.1672
27.9,-0.0529,0.0091,0.0545,0.0448,0.0205,0.0785,0.0215,0.1717
27.95,-0.0377,0.0061,0.0818,0.0797,0.0235,0.08,0.0245,0.1838
28.0,-0.0377,0.0121,0.0652,0.0464,0.022,0.08,0.0261,0.1687
28.05,-0.0453,0.0045,0.0712,0.0661,0.0341,0.077,0.0155,0.1778
28.1,-0.0332,0.0045,0.0682,0.0539,0.0235,0.083,0.0109,0.1762
28.15,-0.0362,0.0106,0.0606,0.0721,0.025,0.0694,0.0215,0.1823
28.2,-0.015,0.0045,0.0712,0.0645,0.0235,0.08,0.0155,0.1641
28.25,-0.0241,0.0076,0.0833,0.0555,0.022,0.0739,0.0139,0.1823
28.3,-0.0302,0.0015,0.0833,0.0676,0.0205,0.08,0.0109,0.1793
28.35,-0.0286,0.0061,0.0727,0.057,0.0235,0.0724,0.0336,0.1838
28.4,-0.0347,0.0045,0.0712,0.0479,0.0129,0.083,0.0306,0.1702
28.45,-0.0377,0.0045,0.0545,0.0509,0.0265,0.077,0.0215,0.1672
28.5,-0.0408,0.0076,0.0773,0.0706,0.0159,0.077,0.0185,0.1702
28.55,-0.0135,0.0061,0.0576,0.0736,0.0311,0.077,0.0185,0.1747
28.6,-0.0302,0.0015,0.0606,0.0494,0.028,0.0755,0.0048,0.1762
28.65,-0.0302,0.0015,0.0788,0.0736,0.0174,0.0724,0.0185,0.1853
28.7,-0.0423,-0.0015,0.0621,0.0721,0.0189,0.077,0.017,0.199
28.75,-0.0362,0.0167,0.0697,0.0585,0.0205,0.0724,0.0276,0.1868
28.8,-0.0286,0.0121,0.0712,0.057,0.0174,0.0785,0.0321,0.1823
28.85,-0.0362,0.003,0.0742,0.0509,0.022,0.0724,0.0245,0.1747
28.9,-0.0377,0.0045,0.0621,0.0464,0.0235,0.0785,0.0306,0.1823
28.95,-0.0317,-0.0015,0.0712,0.0555,0.0295,0.08,0.0155,0.1732
29.0,-0.0332,0.0045,0.0652,0.0524,0.0205,0.077,0.0124,0.1793
29.05,-0.0332,0.0061,0.0682,0.0782,0.025,0.0815,0.0306,0.1838
29.1,-0.062,0.003,0.0561,0.0645,0.0189,0.0709,0.0124,0.1823
29.15,-0.0286,0.0045,0.0818,0.0373,0.0189,0.0755,0.0215,0.1702
29.2,-0.0392,0.0015,0.0697,0.0555,0.0174,0.0724,0.02,0.1656
29.25,-0.0286,0.0136,0.0712,0.0494,0.022,0.077,0.0155,0.1656
29.3,-0.0317,0.0061,0.0576,0.0479,0.025,0.08,0.0155,0.1626
29.35,-0.0271,0.003,0.0758,0.0555,0.0265,0.0739,0.0261,0.1823
29.4,-0.0438,0.0121,0.0697,0.0615,0.0144,0.083,0.0245,0.1717
29.45,-0.0377,0.0061,0.0697,0.0509,0.0144,0.0755,0.0245,0.1717
29.5,-0.0302,0.0061,0.0682,0.057,0.0205,0.0815,0.02,0.1656
29.55,-0.0195,0.0121,0.0652,0.06,0.0235,0.0785,0.0245,0.1732
29.6,-0.0347,0.0015,0.0621,0.0464,0.0174,0.08,0.0033,0.1687
29.65,-0.0241,0.0106,0.0758,0.0736,0.0174,0.0664,0.0245,0.1732
29.7,-0.0483,0.0121,0.0742,0.057,0.0144,0.0709,0.0139,0.1793
29.75,-0.0195,0.0091,0.0758,0.0479,0.025,0.077,0.0306,0.1611
29.8,-0.0302,0.0106,0.0712,0.06,0.0159,0.08,0.0245,0.1762
29.85,-0.0468,0.0015,0.0697,0.0645,0.0205,0.0755,0.0155,0.1611
29.9,-0.0453,0.0045,0.0545,0.06,0.022,0.0739,0.0109,0.1672
29.95,-0.0317,0.0106,0.0682,0.0464,0.0189,0.0739,0.0094,0.1853
30.0,-0.0468,-0.0,0.0697,0.0539,0.0159,0.0755,0.0291,0.1687
30.05,-0.0453,0.0091,0.0682,0.0782,0.022,0.0785,0.0245,0.1687
30.1,-0.0483,0.0076,0.0636,0.0539,0.0174,0.08,0.0139,0.1838
30.15,-0.0286,0.0076,0.0652,0.057,0.0159,0.077,0.0139,0.1823
30.2,-0.0317,-0.0,0.0697,0.0509,0.0159,0.0739,0.0245,0.1823
30.25,-0.0392,-0.0106,0.0606,0.063,0.0114,0.0785,0.023,0.1747
30.3,-0.018,0.0106,0.0652,0.0615,0.0189,0.08,0.023,0.1702
30.35,-0.0377,0.0106,0.0561,0.057,0.0174,0.083,0.017,0.1747
30.4,-0.0165,0.0045,0.0652,0.0524,0.0295,0.0755,0.0155,0.1702
30.45,-0.0271,0.0061,0.0788,0.0585,0.0174,0.077,0.02,0.1732
30.5,-0.0271,-0.0,0.0606,0.0585,0.025,0.077,0.02,0.1778
30.55,-0.0438,0.0121,0.0667,0.0585,0.0174,0.0755,0.0291,0.1702
30.6,-0.0302,0.0045,0.0818,0.057,0.0189,0.0709,0.0261,0.1672
30.65,-0.0317,0.0076,0.0773,0.057,0.022,0.083,0.0124,0.1732
30.7,-0.0711,0.0121,0.0606,0.0479,0.0068,0.0739,0.0291,0.1702
30.75,-0.0302,0.0045,0.0621,0.0615,0.0189,0.0785,0.02,0.1702
30.8,-0.0423,0.0076,0.0682,0.0524,0.0205,0.083,0.0291,0.1702
30.85,-0.0195,0.0121,0.0833,0.0448,0.0189,0.08,0.0109,0.1687
30.9,-0.0302,0.003,0.0682,0.0615,0.0144,0.0815,0.0155,0.1702
30.95,-0.0256,0.0091,0.053,0.0676,0.0159,0.0679,0.0124,0.1641
31.0,-0.0271,0.0076,0.0697,0.0448,0.0205,0.0724,0.02,0.1672
31.05,-0.0377,0.0045,0.0697,0.0539,0.0235,0.0724,0.023,0.1672
31.1,-0.0377,0.0106,0.0621,0.0524,0.0205,0.0709,0.023,0.1747
31.15,-0.0347,0.0045,0.0667,0.0509,0.022,0.0709,0.0109,0.1762
31.2,-0.0226,0.0015,0.0636,0.0464,0.0189,0.083,0.0124,0.1793
31.25,-0.0195,0.0061,0.0576,0.0539,0.0174,0.0739,0.0155,0.1778
31.3,-0.0286,0.003,0.0636,0.0524,0.0114,0.0785,0.0261,0.1641
31.35,-0.0377,0.0061,0.0652,0.0524,0.0189,0.0785,0.0124,0.1808
31.4,-0.0332,0.0106,0.0636,0.063,0.025,0.0739,0.0155,0.1747
31.45,-0.0408,0.0076,0.0606,0.0539,0.0235,0.08,0.0094,0.1732
31.5,-0.0377,0.0015,0.0606,0.0539,0.0205,0.0739,0.02,0.1626
31.55,-0.0347,0.003,0.0652,0.063,0.0174,0.0648,0.0276,0.1702
